Freq.	S11(V1)	S12(V1)	S21(V1)	S22(V1)
1.03157307943950e+08	6.85882875922215e-01,-1.92323231337140e-01	1.44146664245130e-03,1.12670071038524e-02	-2.02153706233674e+01,3.65259393288788e+00	9.48744526435472e-01,-1.51840375547867e-01
1.03181063526758e+08	6.85868228527737e-01,-1.92365193974752e-01	1.44210352583933e-03,1.12695036254070e-02	-2.02151085442421e+01,3.65339358126167e+00	9.48733477931361e-01,-1.51873594123329e-01
1.03204824580121e+08	6.85853574560987e-01,-1.92407165048596e-01	1.44274069834396e-03,1.12720006541871e-02	-2.02148463456082e+01,3.65419340331702e+00	9.48722424359145e-01,-1.51906820445888e-01
1.03228591105299e+08	6.85838914182449e-01,-1.92449144128269e-01	1.44337815130282e-03,1.12744981922044e-02	-2.02145840317348e+01,3.65499338339571e+00	9.48711365909605e-01,-1.51940053524396e-01
1.03252363103551e+08	6.85824247316368e-01,-1.92491131804708e-01	1.44401588287402e-03,1.12769962397977e-02	-2.02143216032340e+01,3.65579351800544e+00	9.48700302692704e-01,-1.51973292343362e-01
1.03276140576139e+08	6.85809573684266e-01,-1.92533128605181e-01	1.44465391100640e-03,1.12794947931814e-02	-2.02140590514335e+01,3.65659383897625e+00	9.48689234278888e-01,-1.52006539319718e-01
1.03299923524322e+08	6.85794894198611e-01,-1.92575131601410e-01	1.44529219418533e-03,1.12819938618568e-02	-2.02137963971694e+01,3.65739427209628e+00	9.48678161493210e-01,-1.52039790783270e-01
1.03323711949362e+08	6.85780207949733e-01,-1.92617143859817e-01	1.44593077137557e-03,1.12844934370202e-02	-2.02135336207608e+01,3.65819488663886e+00	9.48667083595443e-01,-1.52073049774868e-01
1.03347505852520e+08	6.85765515492156e-01,-1.92659163435672e-01	1.44656961976127e-03,1.12869935240206e-02	-2.02132707338084e+01,3.65899564175342e+00	9.48656001005470e-01,-1.52106314659158e-01
1.03371305235057e+08	6.85750816550182e-01,-1.92701191406687e-01	1.44720874886075e-03,1.12894941207027e-02	-2.02130077313673e+01,3.65979655420664e+00	9.48644913576606e-01,-1.52139585784099e-01
1.03395110098236e+08	6.85736110844098e-01,-1.92743228303051e-01	1.44784817668625e-03,1.12919952232634e-02	-2.02127446047366e+01,3.66059765590161e+00	9.48633820878195e-01,-1.52172865570196e-01
1.03418920443318e+08	6.85721398931776e-01,-1.92785272730228e-01	1.44848787195648e-03,1.12944968386923e-02	-2.02124813692557e+01,3.66139889091276e+00	9.48622723613240e-01,-1.52206150312306e-01
1.03442736271566e+08	6.85706680614484e-01,-1.92827325244706e-01	1.44912784476739e-03,1.12969989648374e-02	-2.02122180199338e+01,3.66220027704060e+00	9.48611621566660e-01,-1.52239441059506e-01
1.03466557584242e+08	6.85691955611857e-01,-1.92869386378368e-01	1.44976811316458e-03,1.12995015978891e-02	-2.02119545480588e+01,3.66300184622944e+00	9.48600514307607e-01,-1.52272740234258e-01
1.03490384382610e+08	6.85677224681221e-01,-1.92911454253745e-01	1.45040863451837e-03,1.13020047473363e-02	-2.02116909745169e+01,3.66380352239961e+00	9.48589402795310e-01,-1.52306042773494e-01
1.03514216667933e+08	6.85662486747458e-01,-1.92953531889946e-01	1.45104946379194e-03,1.13045084010223e-02	-2.02114272721303e+01,3.66460540318055e+00	9.48578285855650e-01,-1.52339354469128e-01
1.03538054441474e+08	6.85647742604720e-01,-1.92995616875243e-01	1.45169056288281e-03,1.13070125676217e-02	-2.02111634598940e+01,3.66540742058355e+00	9.48567164272228e-01,-1.52372671645361e-01
1.03561897704497e+08	6.85632992053186e-01,-1.93037709768973e-01	1.45233194193791e-03,1.13095172449713e-02	-2.02108995327974e+01,3.66620959247630e+00	9.48556037829478e-01,-1.52405995354355e-01
1.03585746458267e+08	6.85618235251235e-01,-1.93079810149793e-01	1.45297359238371e-03,1.13120224350699e-02	-2.02106354950634e+01,3.66701190342651e+00	9.48544906716353e-01,-1.52439324615962e-01
1.03609600704047e+08	6.85603471562078e-01,-1.93121920082290e-01	1.45361554258287e-03,1.13145281315624e-02	-2.02103713324489e+01,3.66781440365667e+00	9.48533770379060e-01,-1.52472661818077e-01
1.03633460443103e+08	6.85588701539493e-01,-1.93164037628872e-01	1.45425776976110e-03,1.13170343397983e-02	-2.02101070565272e+01,3.66861705249934e+00	9.48522629235867e-01,-1.52506005334551e-01
1.03657325676699e+08	6.85573925223124e-01,-1.93206162879807e-01	1.45490026877307e-03,1.13195410609365e-02	-2.02098426696884e+01,3.66941984062043e+00	9.48511483435638e-01,-1.52539354173400e-01
1.03681196406101e+08	6.85559142371338e-01,-1.93248296384081e-01	1.45554305379356e-03,1.13220482919657e-02	-2.02095781650282e+01,3.67022279302338e+00	9.48500332653099e-01,-1.52572710077309e-01
1.03705072632575e+08	6.85544352823349e-01,-1.93290438717417e-01	1.45618613107306e-03,1.13245560315315e-02	-2.02093135393617e+01,3.67102592060621e+00	9.48489176779446e-01,-1.52606073416725e-01
1.03728954357386e+08	6.85529557055054e-01,-1.93332588467510e-01	1.45682947728377e-03,1.13270642849785e-02	-2.02090488042939e+01,3.67182918175455e+00	9.48478016301013e-01,-1.52639441867927e-01
1.03752841581800e+08	6.85514754505690e-01,-1.93374747179014e-01	1.45747312142749e-03,1.13295730459352e-02	-2.02087839455078e+01,3.67263262777003e+00	9.48466850594298e-01,-1.52672818522758e-01
1.03776734307084e+08	6.85499945810238e-01,-1.93416912943803e-01	1.45811703278670e-03,1.13320823214195e-02	-2.02085189782982e+01,3.67343620394006e+00	9.48455680293759e-01,-1.52706200385440e-01
1.03800632534505e+08	6.85485130370033e-01,-1.93459087843881e-01	1.45876123586410e-03,1.13345921058726e-02	-2.02082538902306e+01,3.67423995354484e+00	9.48444504951903e-01,-1.52739589163538e-01
1.03824536265330e+08	6.85470308816589e-01,-1.93501269423510e-01	1.45940570844805e-03,1.13371024046679e-02	-2.02079886928492e+01,3.67504383701554e+00	9.48433324919358e-01,-1.52772983934682e-01
1.03848445500826e+08	6.85455480354181e-01,-1.93543460797912e-01	1.46005047793420e-03,1.13396132113733e-02	-2.02077233718881e+01,3.67584790271813e+00	9.48422139774268e-01,-1.52806385695046e-01
1.03872360242261e+08	6.85440645573206e-01,-1.93585659500158e-01	1.46069552611075e-03,1.13421245305312e-02	-2.02074579370253e+01,3.67665211819273e+00	9.48410949759311e-01,-1.52839794211203e-01
1.03896280490902e+08	6.85425804074101e-01,-1.93627867129580e-01	1.46134086614066e-03,1.13446363590702e-02	-2.02071923813555e+01,3.67745650656222e+00	9.48399754681940e-01,-1.52873209832189e-01
1.03920206248019e+08	6.85410956410121e-01,-1.93670081755937e-01	1.46198647527783e-03,1.13471487023582e-02	-2.02069267164538e+01,3.67826102733625e+00	9.48388554961255e-01,-1.52906630940207e-01
1.03944137514879e+08	6.85396102299866e-01,-1.93712304470288e-01	1.46263236328194e-03,1.13496615581684e-02	-2.02066609372457e+01,3.67906569761757e+00	9.48377350445317e-01,-1.52940057899690e-01
1.03968074292751e+08	6.85381241380242e-01,-1.93754536337650e-01	1.46327854788328e-03,1.13521749226035e-02	-2.02063950349243e+01,3.67987054862028e+00	9.48366140765601e-01,-1.52973492447060e-01
1.03992016582904e+08	6.85366374363735e-01,-1.93796774933111e-01	1.46392499894086e-03,1.13546888027116e-02	-2.02061290247587e+01,3.68067552678500e+00	9.48354926489591e-01,-1.53006932293915e-01
1.04015964386609e+08	6.85351500489658e-01,-1.93839022839265e-01	1.46457174847561e-03,1.13572031912068e-02	-2.02058628905404e+01,3.68148068860758e+00	9.48343707017307e-01,-1.53040379825531e-01
1.04039917705134e+08	6.85336619872636e-01,-1.93881279632688e-01	1.46521879202729e-03,1.13597180892312e-02	-2.02055966345648e+01,3.68228602598842e+00	9.48332482427238e-01,-1.53073834761441e-01
1.04063876539749e+08	6.85321733544654e-01,-1.93923541896132e-01	1.46586608461534e-03,1.13622335072118e-02	-2.02053302795234e+01,3.68309145915658e+00	9.48321253585534e-01,-1.53107293468488e-01
1.04087840891725e+08	6.85306840186872e-01,-1.93965814227505e-01	1.46651368000042e-03,1.13647494327729e-02	-2.02050637980760e+01,3.68389708302767e+00	9.48310019510627e-01,-1.53140759654417e-01
1.04111810762332e+08	6.85291940229534e-01,-1.94008094662146e-01	1.46716156743125e-03,1.13672658687745e-02	-2.02047971961781e+01,3.68470287840493e+00	9.48298780295454e-01,-1.53174233766135e-01
1.04135786152842e+08	6.85277033790312e-01,-1.94050383327681e-01	1.46780973393578e-03,1.13697828180134e-02	-2.02045304798743e+01,3.68550882213060e+00	9.48287536302520e-01,-1.53207713453892e-01
1.04159767064525e+08	6.85262121020813e-01,-1.94092679267464e-01	1.46845817961608e-03,1.13723002808050e-02	-2.02042636495485e+01,3.68631491422239e+00	9.48276287432869e-01,-1.53241199825893e-01
1.04183753498652e+08	6.85247201678164e-01,-1.94134983590456e-01	1.46910691033971e-03,1.13748182557363e-02	-2.02039967019556e+01,3.68712116484690e+00	9.48265033642218e-01,-1.53274692566237e-01
1.04207745456496e+08	6.85232275437329e-01,-1.94177297380362e-01	1.46975593997729e-03,1.13773367397118e-02	-2.02037296300996e+01,3.68792759831246e+00	9.48253774668585e-01,-1.53308192733020e-01
1.04231742939329e+08	6.85217343289661e-01,-1.94219617211553e-01	1.47040522752964e-03,1.13798557423328e-02	-2.02034624547970e+01,3.68873414201281e+00	9.48242511268778e-01,-1.53341697384136e-01
1.04255745948422e+08	6.85202404032206e-01,-1.94261947174798e-01	1.47105482345942e-03,1.13823752520297e-02	-2.02031951504933e+01,3.68954088487885e+00	9.48231242500454e-01,-1.53375210244743e-01
1.04279754485049e+08	6.85187458775194e-01,-1.94304283336677e-01	1.47170468334182e-03,1.13848952792601e-02	-2.02029277398490e+01,3.69034774828636e+00	9.48219969161442e-01,-1.53408728387807e-01
1.04303768550482e+08	6.85172506515759e-01,-1.94346629304732e-01	1.47235484624762e-03,1.13874158149743e-02	-2.02026602028831e+01,3.69115480100425e+00	9.48208690567256e-01,-1.53442254180117e-01
1.04327788145995e+08	6.85157548085125e-01,-1.94388982153020e-01	1.47300527862065e-03,1.13899368670889e-02	-2.02023925566960e+01,3.69196198362387e+00	9.48197407325379e-01,-1.53475785356624e-01
1.04351813272861e+08	6.85142582877876e-01,-1.94431343974550e-01	1.47365600525664e-03,1.13924584299420e-02	-2.02021247886941e+01,3.69276933970499e+00	9.48186118981663e-01,-1.53509323638686e-01
1.04375843932353e+08	6.85127611125946e-01,-1.94473713843860e-01	1.47430701834195e-03,1.13949805055141e-02	-2.02018569029741e+01,3.69357685527323e+00	9.48174825653548e-01,-1.53542868767888e-01
1.04399880125747e+08	6.85112632942039e-01,-1.94516091345698e-01	1.47495831350855e-03,1.13975030949341e-02	-2.02015889017885e+01,3.69438452243668e+00	9.48163527417887e-01,-1.53576420474074e-01
1.04423921854316e+08	6.85097647879836e-01,-1.94558478077969e-01	1.47560990815910e-03,1.14000261942190e-02	-2.02013207762389e+01,3.69519237167548e+00	9.48152223969166e-01,-1.53609979807478e-01
1.04447969119335e+08	6.85082656692304e-01,-1.94600871640452e-01	1.47626176818028e-03,1.14025498112825e-02	-2.02010525434551e+01,3.69600034266129e+00	9.48140915982989e-01,-1.53643543807509e-01
1.04472021922078e+08	6.85067658694232e-01,-1.94643274651193e-01	1.47691391786841e-03,1.14050739404279e-02	-2.02007841908387e+01,3.69680847801441e+00	9.48129603071978e-01,-1.53677113498866e-01
1.04496080263822e+08	6.85052654311137e-01,-1.94685684606718e-01	1.47756635511747e-03,1.14075985828325e-02	-2.02005157205172e+01,3.69761677388397e+00	9.48118285040137e-01,-1.53710691411118e-01
1.04520144145842e+08	6.85037642938923e-01,-1.94728104151838e-01	1.47821909626043e-03,1.14101237344762e-02	-2.02002471236334e+01,3.69842525880488e+00	9.48106961718054e-01,-1.53744277198534e-01
1.04544213569413e+08	6.85022625732900e-01,-1.94770529922486e-01	1.47887208428890e-03,1.14126494083596e-02	-2.01999784285048e+01,3.69923383217434e+00	9.48095634298006e-01,-1.53777865185536e-01
1.04568288535812e+08	6.85007601679182e-01,-1.94812964433755e-01	1.47952537556926e-03,1.14151755920278e-02	-2.01997096075072e+01,3.70004259310283e+00	9.48084301520366e-01,-1.53811461887828e-01
1.04592369046315e+08	6.84992570970958e-01,-1.94855407301179e-01	1.48017895779305e-03,1.14177022882803e-02	-2.01994406666103e+01,3.70085151970509e+00	9.48072963678455e-01,-1.53845065668939e-01
1.04616455102199e+08	6.84977533159695e-01,-1.94897860126481e-01	1.48083284845777e-03,1.14202294931085e-02	-2.01991715968761e+01,3.70166064256015e+00	9.48061620465745e-01,-1.53878677584057e-01
1.04640546704741e+08	6.84962489319047e-01,-1.94940319521690e-01	1.48148699854891e-03,1.14227572178382e-02	-2.01989024228760e+01,3.70246987523029e+00	9.48050272856749e-01,-1.53912293332294e-01
1.04664643855218e+08	6.84947438836405e-01,-1.94982787037185e-01	1.48214144159698e-03,1.14252854550811e-02	-2.01986331281561e+01,3.70327927654279e+00	9.48038920108305e-01,-1.53945916714510e-01
1.04688746554908e+08	6.84932381904519e-01,-1.95025262291060e-01	1.48279616530743e-03,1.14278142076386e-02	-2.01983637186810e+01,3.70408882467077e+00	9.48027562513737e-01,-1.53979546096825e-01
1.04712854805088e+08	6.84917317991899e-01,-1.95067746860834e-01	1.48345119523685e-03,1.14303434697972e-02	-2.01980941817318e+01,3.70489856435706e+00	9.48016199547189e-01,-1.54013183909330e-01
1.04736968607038e+08	6.84902247694139e-01,-1.95110239399010e-01	1.48410649616220e-03,1.14328732494526e-02	-2.01978245344737e+01,3.70570843345974e+00	9.48004832019131e-01,-1.54046825801300e-01
1.04761087962034e+08	6.84887170957744e-01,-1.95152739446230e-01	1.48476207985123e-03,1.14354035443354e-02	-2.01975547716004e+01,3.70651845251265e+00	9.47993459568431e-01,-1.54080474256765e-01
1.04785212871357e+08	6.84872087571631e-01,-1.95195247589305e-01	1.48541795697640e-03,1.14379343521317e-02	-2.01972848878330e+01,3.70732864007891e+00	9.47982081968385e-01,-1.54114130362232e-01
1.04809343336286e+08	6.84856998049376e-01,-1.95237762456213e-01	1.48607410033528e-03,1.14404656790577e-02	-2.01970148965901e+01,3.70813894817641e+00	9.47970699812221e-01,-1.54147791141870e-01
1.04833479358098e+08	6.84841900976011e-01,-1.95280288630894e-01	1.48673057231281e-03,1.14429975108174e-02	-2.01967447664747e+01,3.70894948616119e+00	9.47959311889361e-01,-1.54181461692566e-01
1.04857620938076e+08	6.84826797986230e-01,-1.95322820720156e-01	1.48738730204460e-03,1.14455298639085e-02	-2.01964745332482e+01,3.70976012941517e+00	9.47947919557886e-01,-1.54215136402189e-01
1.04881768077497e+08	6.84811688067974e-01,-1.95365362342640e-01	1.48804432898427e-03,1.14480627291432e-02	-2.01962041767353e+01,3.71057094699766e+00	9.47936522126263e-01,-1.54248817652148e-01
1.04905920777643e+08	6.84796571727489e-01,-1.95407911030981e-01	1.48870164312269e-03,1.14505961093725e-02	-2.01959337027661e+01,3.71138192118633e+00	9.47925119613629e-01,-1.54282506611266e-01
1.04930079039794e+08	6.84781448355502e-01,-1.95450469438653e-01	1.48935926098443e-03,1.14531300005124e-02	-2.01956631023797e+01,3.71219308073822e+00	9.47913711846960e-01,-1.54316202944799e-01
1.04954242865230e+08	6.84766318704480e-01,-1.95493035178893e-01	1.49001714847349e-03,1.14556644105041e-02	-2.01953923926875e+01,3.71300436565082e+00	9.47902299500649e-01,-1.54349903707643e-01
1.04978412255234e+08	6.84751182479637e-01,-1.95535608815971e-01	1.49067532436895e-03,1.14581993353203e-02	-2.01951215646180e+01,3.71381580869571e+00	9.47890882128604e-01,-1.54383611363539e-01
1.05002587211087e+08	6.84736039789917e-01,-1.95578189948784e-01	1.49133378447432e-03,1.14607347760557e-02	-2.01948506203360e+01,3.71462740232748e+00	9.47879459804104e-01,-1.54417325658934e-01
1.05026767734069e+08	6.84720889860412e-01,-1.95620781179811e-01	1.49199256143644e-03,1.14632707252054e-02	-2.01945795433154e+01,3.71543920355911e+00	9.47868031914925e-01,-1.54451049005111e-01
1.05050953825464e+08	6.84705734169684e-01,-1.95663378166979e-01	1.49265158320909e-03,1.14658071992866e-02	-2.01943083694057e+01,3.71625108592702e+00	9.47856599957301e-01,-1.54484774398574e-01
1.05075145486553e+08	6.84690571456045e-01,-1.95705984453027e-01	1.49331091349108e-03,1.14683441839604e-02	-2.01940370670636e+01,3.71706316088374e+00	9.47845162580579e-01,-1.54518508339965e-01
1.05099342718620e+08	6.84675402149702e-01,-1.95748598646904e-01	1.49397053316324e-03,1.14708816837421e-02	-2.01937656459128e+01,3.71787539473377e+00	9.47833720157881e-01,-1.54552249234094e-01
1.05123545522946e+08	6.84660225796560e-01,-1.95791222360943e-01	1.49463045996407e-03,1.14734196945482e-02	-2.01934940968944e+01,3.71868781832937e+00	9.47822272378160e-01,-1.54585998149790e-01
1.05147753900816e+08	6.84645043231266e-01,-1.95833853239832e-01	1.49529065175586e-03,1.14759582260368e-02	-2.01932224408868e+01,3.71950035768892e+00	9.47810820134612e-01,-1.54619750776208e-01
1.05171967853513e+08	6.84629853834798e-01,-1.95876492844141e-01	1.49595114238552e-03,1.14784972707152e-02	-2.01929506612861e+01,3.72031307189611e+00	9.47799362678188e-01,-1.54653510926793e-01
1.05196187382320e+08	6.84614657954881e-01,-1.95919139758576e-01	1.49661192079157e-03,1.14810368313959e-02	-2.01926787639398e+01,3.72112594141012e+00	9.47787900162670e-01,-1.54687278380484e-01
1.05220412488522e+08	6.84599454978585e-01,-1.95961796642452e-01	1.49727300363347e-03,1.14835769039494e-02	-2.01924067398134e+01,3.72193899514179e+00	9.47776432412431e-01,-1.54721052810326e-01
1.05244643173404e+08	6.84584245816069e-01,-1.96004460071427e-01	1.49793435794706e-03,1.14861174963694e-02	-2.01921346059677e+01,3.72275217526548e+00	9.47764959965370e-01,-1.54754832678541e-01
1.05268879438248e+08	6.84569030011845e-01,-1.96047131661130e-01	1.49859600152953e-03,1.14886586045548e-02	-2.01918623533119e+01,3.72356551271473e+00	9.47753482509147e-01,-1.54788619057866e-01
1.05293121284342e+08	6.84553807995723e-01,-1.96089810025380e-01	1.49925791527781e-03,1.14912002330290e-02	-2.01915899914625e+01,3.72437897391065e+00	9.47742000416660e-01,-1.54822410358576e-01
1.05317368712970e+08	6.84538578343384e-01,-1.96132499755745e-01	1.49992016199773e-03,1.14937423673353e-02	-2.01913174888161e+01,3.72519266842369e+00	9.47730512469583e-01,-1.54856211688994e-01
1.05341621725417e+08	6.84523342692776e-01,-1.96175195473705e-01	1.50058267068800e-03,1.14962850240769e-02	-2.01910448812015e+01,3.72600647198258e+00	9.47719020028273e-01,-1.54890017453150e-01
1.05365880322970e+08	6.84508100264631e-01,-1.96217899788341e-01	1.50124547418505e-03,1.14988281956885e-02	-2.01907721520042e+01,3.72682044177120e+00	9.47707522477578e-01,-1.54923830070879e-01
1.05390144506914e+08	6.84492851165346e-01,-1.96260612307337e-01	1.50190856841194e-03,1.15013718832396e-02	-2.01904993033284e+01,3.72763457047462e+00	9.47696019888246e-01,-1.54957649300386e-01
1.05414414278537e+08	6.84477595260550e-01,-1.96303333657786e-01	1.50257195623852e-03,1.15039160860565e-02	-2.01902263335480e+01,3.72844886289887e+00	9.47684512248417e-01,-1.54991474873265e-01
1.05438689639124e+08	6.84462332573897e-01,-1.96346063421687e-01	1.50323564166666e-03,1.15064608034901e-02	-2.01899532409763e+01,3.72926332584781e+00	9.47672999408548e-01,-1.55025307920124e-01
1.05462970589963e+08	6.84447063293824e-01,-1.96388801235186e-01	1.50389961256997e-03,1.15090060383199e-02	-2.01896800314881e+01,3.73007793794906e+00	9.47661481658614e-01,-1.55059146829398e-01
1.05487257132342e+08	6.84431787766951e-01,-1.96431545690295e-01	1.50456385794697e-03,1.15115517933558e-02	-2.01894067109031e+01,3.73089267983969e+00	9.47649959151226e-01,-1.55092991388526e-01
1.05511549267547e+08	6.84416505211771e-01,-1.96474299399130e-01	1.50522841073306e-03,1.15140980609986e-02	-2.01891332625593e+01,3.73170760877982e+00	9.47638431269553e-01,-1.55126844021059e-01
1.05535846996868e+08	6.84401215816202e-01,-1.96517061999234e-01	1.50589325882389e-03,1.15166448440221e-02	-2.01888596923189e+01,3.73252270343859e+00	9.47626898303036e-01,-1.55160703117755e-01
