Freq.	S11(V2)	S12(V2)	S21(V2)	S22(V2)
5.90065196995300e+09	(-3.83581012226256e+00dB,1.16292131138742e+02°)	(-1.54335662947441e+01dB,2.90552357377300e+01°)	(6.75892582382834e+00dB,2.78510140608298e+01°)	(-1.48002533407840e+01dB,1.02321421612084e+02°)
5.90201080171478e+09	(-3.83475322098925e+00dB,1.16275600756640e+02°)	(-1.54325950512166e+01dB,2.90480286409368e+01°)	(6.75669604175555e+00dB,2.78351619828576e+01°)	(-1.47948822380927e+01dB,1.02309071552917e+02°)
5.90336994639516e+09	(-3.83369617168576e+00dB,1.16259070630230e+02°)	(-1.54316241403557e+01dB,2.90408198966626e+01°)	(6.75446606273285e+00dB,2.78193083795439e+01°)	(-1.47895129602757e+01dB,1.02296726296340e+02°)
5.90472940406620e+09	(-3.83263902414850e+00dB,1.16242540566308e+02°)	(-1.54306535445110e+01dB,2.90336088653165e+01°)	(6.75223590454407e+00dB,2.78034526112225e+01°)	(-1.47841460290629e+01dB,1.02284385306388e+02°)
5.90608917479998e+09	(-3.83158177832056e+00dB,1.16226010566266e+02°)	(-1.54296832640079e+01dB,2.90263955484186e+01°)	(6.75000556699745e+00dB,2.77875946793385e+01°)	(-1.47787814412721e+01dB,1.02272048573014e+02°)
5.90744925866859e+09	(-3.83052459941742e+00dB,1.16209479258261e+02°)	(-1.54287131824355e+01dB,2.90191789925373e+01°)	(6.74777516663758e+00dB,2.77717336303855e+01°)	(-1.47734194844514e+01dB,1.02259714199562e+02°)
5.90880965574414e+09	(-3.82946718964461e+00dB,1.16192948896357e+02°)	(-1.54277434932279e+01dB,2.90119612725260e+01°)	(6.74554451016407e+00dB,2.77558715391406e+01°)	(-1.47680591960912e+01dB,1.02247385542154e+02°)
5.91017036609876e+09	(-3.82840946640264e+00dB,1.16176420170359e+02°)	(-1.54267742551926e+01dB,2.90047428678515e+01°)	(6.74331353890304e+00dB,2.77400088849956e+01°)	(-1.47627004290432e+01dB,1.02235063533409e+02°)
5.91153138980460e+09	(-3.82735207465074e+00dB,1.16159888375116e+02°)	(-1.54258050640804e+01dB,2.89975189905926e+01°)	(6.74108265723749e+00dB,2.77241408799531e+01°)	(-1.47573456193370e+01dB,1.02222740910091e+02°)
5.91289272693380e+09	(-3.82629431955497e+00dB,1.16143358412360e+02°)	(-1.54248363428783e+01dB,2.89902950729146e+01°)	(6.73885144231423e+00dB,2.77082729561017e+01°)	(-1.47519918025914e+01dB,1.02210425452778e+02°)
5.91425437755856e+09	(-3.82523641609432e+00dB,1.16126828714376e+02°)	(-1.54238679570900e+01dB,2.89830695198884e+01°)	(6.73662002876340e+00dB,2.76924035184383e+01°)	(-1.47466397896813e+01dB,1.02198114737554e+02°)
5.91561634175106e+09	(-3.82417846373170e+00dB,1.16110298895077e+02°)	(-1.54228998708640e+01dB,2.89758410506370e+01°)	(6.73438845257047e+00dB,2.76765312860073e+01°)	(-1.47412906212020e+01dB,1.02185807678848e+02°)
5.91697861958351e+09	(-3.82312044546165e+00dB,1.16093768653672e+02°)	(-1.54219320622540e+01dB,2.89686104710154e+01°)	(6.73215673581552e+00dB,2.76606570645891e+01°)	(-1.47359433956892e+01dB,1.02173504407938e+02°)
5.91834121112814e+09	(-3.82206241094577e+00dB,1.16077237796629e+02°)	(-1.54209645134463e+01dB,2.89613771410799e+01°)	(6.72992489644617e+00dB,2.76447802141619e+01°)	(-1.47305986314675e+01dB,1.02161204379194e+02°)
5.91970411645719e+09	(-3.82100419504700e+00dB,1.16060707704772e+02°)	(-1.54199973417373e+01dB,2.89541420186306e+01°)	(6.72769281730016e+00dB,2.76289016924503e+01°)	(-1.47252560359342e+01dB,1.02148909456002e+02°)
5.92106733564293e+09	(-3.81994596276858e+00dB,1.16044176999264e+02°)	(-1.54190304304564e+01dB,2.89469041487464e+01°)	(6.72546061518207e+00dB,2.76130205444544e+01°)	(-1.47199158952708e+01dB,1.02136617757151e+02°)
5.92243086875762e+09	(-3.81888758182606e+00dB,1.16027646564595e+02°)	(-1.54180638565898e+01dB,2.89396646524012e+01°)	(6.72322821323969e+00dB,2.75971378910735e+01°)	(-1.47145775418710e+01dB,1.02124330754958e+02°)
5.92379471587356e+09	(-3.81782910188182e+00dB,1.16011116208829e+02°)	(-1.54170976023255e+01dB,2.89324228898809e+01°)	(6.72099562941929e+00dB,2.75812530925124e+01°)	(-1.47092414930451e+01dB,1.02112047896222e+02°)
5.92515887706307e+09	(-3.81677052287928e+00dB,1.15994585933383e+02°)	(-1.54161316679879e+01dB,2.89251788627126e+01°)	(6.71876286353032e+00dB,2.75653661502262e+01°)	(-1.47039077457036e+01dB,1.02099769171215e+02°)
5.92652335239846e+09	(-3.81571187756169e+00dB,1.15978055240174e+02°)	(-1.54151660135292e+01dB,2.89179327350134e+01°)	(6.71652995575507e+00dB,2.75494772282503e+01°)	(-1.46985759220784e+01dB,1.02087494189064e+02°)
5.92788814195209e+09	(-3.81465313307445e+00dB,1.15961524629108e+02°)	(-1.54142006796501e+01dB,2.89106843455735e+01°)	(6.71429686552693e+00dB,2.75335861652987e+01°)	(-1.46932463942017e+01dB,1.02075223325502e+02°)
5.92925324579630e+09	(-3.81359442144271e+00dB,1.15944993215675e+02°)	(-1.54132355898377e+01dB,2.89034325757205e+01°)	(6.71206366949294e+00dB,2.75176918426219e+01°)	(-1.46879198212267e+01dB,1.02062955089719e+02°)
5.93061866400349e+09	(-3.81253534638048e+00dB,1.15928463659072e+02°)	(-1.54122709749504e+01dB,2.88961807876015e+01°)	(6.70983013692920e+00dB,2.75017976222869e+01°)	(-1.46825942133248e+01dB,1.02050693915528e+02°)
5.93198439664603e+09	(-3.81147633685140e+00dB,1.15911932801439e+02°)	(-1.54113065643957e+01dB,2.88889257844064e+01°)	(6.70759653856250e+00dB,2.74859003074065e+01°)	(-1.46772711804414e+01dB,1.02038434977159e+02°)
5.93335044379634e+09	(-3.81041727755091e+00dB,1.15895401838175e+02°)	(-1.54103424574689e+01dB,2.88816678841019e+01°)	(6.70536277523174e+00dB,2.74700002158699e+01°)	(-1.46719509487076e+01dB,1.02026179567303e+02°)
5.93471680552685e+09	(-3.80935815156946e+00dB,1.15878870460823e+02°)	(-1.54093786323398e+01dB,2.88744078916608e+01°)	(6.70312886890172e+00dB,2.74540981525707e+01°)	(-1.46666326239049e+01dB,1.02013927861247e+02°)
5.93608348191000e+09	(-3.80829871173814e+00dB,1.15862340755122e+02°)	(-1.54084152654032e+01dB,2.88671472463801e+01°)	(6.70089464331186e+00dB,2.74381955567279e+01°)	(-1.46613157728127e+01dB,1.02001682629630e+02°)
5.93745047301825e+09	(-3.80723925476722e+00dB,1.15845810445468e+02°)	(-1.54074521626985e+01dB,2.88598838707216e+01°)	(6.69866029255755e+00dB,2.74222903507224e+01°)	(-1.46560013407378e+01dB,1.01989440530615e+02°)
5.93881777892408e+09	(-3.80617978056577e+00dB,1.15829279532052e+02°)	(-1.54064893245092e+01dB,2.88526177659555e+01°)	(6.69642581648970e+00dB,2.74063825357473e+01°)	(-1.46506893243847e+01dB,1.01977201557336e+02°)
5.94018539969997e+09	(-3.80512020671304e+00dB,1.15812748711576e+02°)	(-1.54055268098578e+01dB,2.88453494129531e+01°)	(6.69419115622022e+00dB,2.73904725925945e+01°)	(-1.46453795770862e+01dB,1.01964966624929e+02°)
5.94155333541844e+09	(-3.80406066503112e+00dB,1.15796217096637e+02°)	(-1.54045645419870e+01dB,2.88380776921595e+01°)	(6.69195638864117e+00dB,2.73745594016295e+01°)	(-1.46400727544674e+01dB,1.01952734239704e+02°)
5.94292158615202e+09	(-3.80300092445949e+00dB,1.15779685960495e+02°)	(-1.54036026349580e+01dB,2.88308050088425e+01°)	(6.68972139982585e+00dB,2.73586453680410e+01°)	(-1.46347671639026e+01dB,1.01940507004455e+02°)
5.94429015197325e+09	(-3.80194108407767e+00dB,1.15763154920585e+02°)	(-1.54026410524548e+01dB,2.88235300817517e+01°)	(6.68748622622508e+00dB,2.73427292104983e+01°)	(-1.46294638337441e+01dB,1.01928283785943e+02°)
5.94565903295468e+09	(-3.80088101203047e+00dB,1.15746624868141e+02°)	(-1.54016798719803e+01dB,2.88162540338195e+01°)	(6.68525079047064e+00dB,2.73268120518548e+01°)	(-1.46241621034823e+01dB,1.01916066060008e+02°)
5.94702822916890e+09	(-3.79982097189963e+00dB,1.15730094025323e+02°)	(-1.54007189395518e+01dB,2.88089746239040e+01°)	(6.68301524667996e+00dB,2.73108916508888e+01°)	(-1.46188632854557e+01dB,1.01903850847130e+02°)
5.94839774068850e+09	(-3.79876078230152e+00dB,1.15713563474508e+02°)	(-1.53997583510408e+01dB,2.88016936162980e+01°)	(6.68077949911634e+00dB,2.72949697718127e+01°)	(-1.46135662049614e+01dB,1.01891640192047e+02°)
5.94976756758609e+09	(-3.79770070668747e+00dB,1.15697031435329e+02°)	(-1.53987979523088e+01dB,2.87944087691964e+01°)	(6.67854370205306e+00dB,2.72790441727412e+01°)	(-1.46082721725287e+01dB,1.01879431116564e+02°)
5.95113770993429e+09	(-3.79664039924809e+00dB,1.15680500389013e+02°)	(-1.53978379569839e+01dB,2.87871228074682e+01°)	(6.67630764199687e+00dB,2.72631175784621e+01°)	(-1.46029797291857e+01dB,1.01867227501117e+02°)
5.95250816780575e+09	(-3.79557981052484e+00dB,1.15663970529168e+02°)	(-1.53968783839108e+01dB,2.87798363744439e+01°)	(6.67407130023808e+00dB,2.72471906322281e+01°)	(-1.45976883602496e+01dB,1.01855029910224e+02°)
5.95387894127314e+09	(-3.79451933557003e+00dB,1.15647439182721e+02°)	(-1.53959190015368e+01dB,2.87725461060355e+01°)	(6.67183490846430e+00dB,2.72312599698667e+01°)	(-1.45924000301909e+01dB,1.01842833877494e+02°)
5.95525003040911e+09	(-3.79345867820526e+00dB,1.15630908643067e+02°)	(-1.53949600052418e+01dB,2.87652540864695e+01°)	(6.66959827143059e+00dB,2.72153276755255e+01°)	(-1.45871137949212e+01dB,1.01830642707585e+02°)
5.95662143528638e+09	(-3.79239813439163e+00dB,1.15614376617589e+02°)	(-1.53940012001706e+01dB,2.87579582340349e+01°)	(6.66736158412724e+00dB,2.71993916674131e+01°)	(-1.45818305908287e+01dB,1.01818453077771e+02°)
5.95799315597765e+09	(-3.79133730917870e+00dB,1.15597845783649e+02°)	(-1.53930428187828e+01dB,2.87506619165772e+01°)	(6.66512461422957e+00dB,2.71834553132922e+01°)	(-1.45765484516776e+01dB,1.01806269445172e+02°)
5.95936519255565e+09	(-3.79027651519253e+00dB,1.15581314166592e+02°)	(-1.53920846881472e+01dB,2.87433622496602e+01°)	(6.66288753480400e+00dB,2.71675157286460e+01°)	(-1.45712691950297e+01dB,1.01794088249243e+02°)
5.96073754509312e+09	(-3.78921557134733e+00dB,1.15564782850912e+02°)	(-1.53911269044926e+01dB,2.87360609985714e+01°)	(6.66065024975681e+00dB,2.71515746786813e+01°)	(-1.45659916525723e+01dB,1.01781911548732e+02°)
5.96211021366282e+09	(-3.78815439550200e+00dB,1.15548252540901e+02°)	(-1.53901695271728e+01dB,2.87287586459197e+01°)	(6.65841269986941e+00dB,2.71356326459251e+01°)	(-1.45607156802001e+01dB,1.01769740246096e+02°)
5.96348319833753e+09	(-3.78709320129414e+00dB,1.15531721641461e+02°)	(-1.53892124200796e+01dB,2.87214535897540e+01°)	(6.65617502138523e+00dB,2.71196880283421e+01°)	(-1.45554420704940e+01dB,1.01757571936495e+02°)
5.96485649919005e+09	(-3.78603203802194e+00dB,1.15515189962427e+02°)	(-1.53882555649592e+01dB,2.87141451897741e+01°)	(6.65393723269322e+00dB,2.71037401855527e+01°)	(-1.45501713303442e+01dB,1.01745406029831e+02°)
5.96623011629318e+09	(-3.78497072473263e+00dB,1.15498658589229e+02°)	(-1.53872990581997e+01dB,2.87068352117130e+01°)	(6.65169923754065e+00dB,2.70877908832078e+01°)	(-1.45449022942608e+01dB,1.01733244591019e+02°)
5.96760404971976e+09	(-3.78390931077620e+00dB,1.15482127332847e+02°)	(-1.53863428816090e+01dB,2.86995230155545e+01°)	(6.64946105425506e+00dB,2.70718394812059e+01°)	(-1.45396354696833e+01dB,1.01721087028599e+02°)
5.96897829954262e+09	(-3.78284787816089e+00dB,1.15465595489575e+02°)	(-1.53853869764599e+01dB,2.86922081213757e+01°)	(6.64722274169885e+00dB,2.70558854995457e+01°)	(-1.45343709953543e+01dB,1.01708932429834e+02°)
5.97035286583463e+09	(-3.78178634475748e+00dB,1.15449063765219e+02°)	(-1.53844314021188e+01dB,2.86848910120288e+01°)	(6.64498424064111e+00dB,2.70399294209940e+01°)	(-1.45291087265042e+01dB,1.01696781691120e+02°)
5.97172774866867e+09	(-3.78072452981506e+00dB,1.15432533247117e+02°)	(-1.53834762552141e+01dB,2.86775734539935e+01°)	(6.64274545458883e+00dB,2.70239730119483e+01°)	(-1.45238475016260e+01dB,1.01684636884476e+02°)
5.97310294811763e+09	(-3.77966274540103e+00dB,1.15416001955070e+02°)	(-1.53825213621478e+01dB,2.86702525607340e+01°)	(6.64050655727551e+00dB,2.70080133857907e+01°)	(-1.45185891274312e+01dB,1.01672494431097e+02°)
5.97447846425443e+09	(-3.77860094208325e+00dB,1.15399470079335e+02°)	(-1.53815667417999e+01dB,2.86629289751635e+01°)	(6.63826752995677e+00dB,2.69920511853497e+01°)	(-1.45133330919161e+01dB,1.01660354912944e+02°)
5.97585429715199e+09	(-3.77753890648694e+00dB,1.15382939224282e+02°)	(-1.53806125313709e+01dB,2.86556043040847e+01°)	(6.63602823556760e+00dB,2.69760880173463e+01°)	(-1.45080786017777e+01dB,1.01648220715504e+02°)
5.97723044688325e+09	(-3.77647706514007e+00dB,1.15366406182604e+02°)	(-1.53796584573726e+01dB,2.86482753379480e+01°)	(6.63378894773183e+00dB,2.69601206721460e+01°)	(-1.45028272346439e+01dB,1.01636087048193e+02°)
5.97860691352119e+09	(-3.77541477820135e+00dB,1.15349875769151e+02°)	(-1.53787049309570e+01dB,2.86409468951599e+01°)	(6.63154925543312e+00dB,2.69441539680720e+01°)	(-1.44975766183098e+01dB,1.01623961078618e+02°)
5.97998369713877e+09	(-3.77435252143887e+00dB,1.15333344586486e+02°)	(-1.53777516599183e+01dB,2.86336151242813e+01°)	(6.62930945101274e+00dB,2.69281840536030e+01°)	(-1.44923288366420e+01dB,1.01611837420174e+02°)
5.98136079780900e+09	(-3.77329024547134e+00dB,1.15316812824424e+02°)	(-1.53767986631987e+01dB,2.86262806682825e+01°)	(6.62706951566459e+00dB,2.69122115716228e+01°)	(-1.44870833792003e+01dB,1.01599716660816e+02°)
5.98273821560488e+09	(-3.77222790095556e+00dB,1.15300280672427e+02°)	(-1.53758459597859e+01dB,2.86189441701753e+01°)	(6.62482943053647e+00dB,2.68962371650608e+01°)	(-1.44818397367871e+01dB,1.01587599393210e+02°)
5.98411595059945e+09	(-3.77116537326233e+00dB,1.15283749360751e+02°)	(-1.53748936497556e+01dB,2.86116059544805e+01°)	(6.62258909568840e+00dB,2.68802611583544e+01°)	(-1.44765981313833e+01dB,1.01575486803014e+02°)
5.98549400286575e+09	(-3.77010282618305e+00dB,1.15267217471869e+02°)	(-1.53739416150050e+01dB,2.86042650579263e+01°)	(6.62034862935934e+00dB,2.68642825881434e+01°)	(-1.44713588417744e+01dB,1.01563377092061e+02°)
5.98687237247685e+09	(-3.76904017774783e+00dB,1.15250685716560e+02°)	(-1.53729899150836e+01dB,2.85969219644485e+01°)	(6.61810797213547e+00dB,2.68483019382828e+01°)	(-1.44661217242225e+01dB,1.01551271146678e+02°)
5.98825105950582e+09	(-3.76797737869467e+00dB,1.15234154285169e+02°)	(-1.53720385690754e+01dB,2.85895773173767e+01°)	(6.61586710506862e+00dB,2.68323198520173e+01°)	(-1.44608862710070e+01dB,1.01539169561717e+02°)
5.98963006402576e+09	(-3.76691456007541e+00dB,1.15217622278778e+02°)	(-1.53710874993083e+01dB,2.85822299937101e+01°)	(6.61362610596706e+00dB,2.68163352062596e+01°)	(-1.44556531252039e+01dB,1.01527070836311e+02°)
5.99100938610978e+09	(-3.76585163996186e+00dB,1.15201090409405e+02°)	(-1.53701367653799e+01dB,2.85748804776605e+01°)	(6.61138491536903e+00dB,2.68003484851359e+01°)	(-1.44504221433219e+01dB,1.01514975854284e+02°)
5.99238902583103e+09	(-3.76478861831027e+00dB,1.15184558678538e+02°)	(-1.53691863676288e+01dB,2.85675287707952e+01°)	(6.60914353307203e+00dB,2.67843596901286e+01°)	(-1.44451933225105e+01dB,1.01502884606934e+02°)
5.99376898326263e+09	(-3.76372549507639e+00dB,1.15168027087666e+02°)	(-1.53682363063927e+01dB,2.85601748746811e+01°)	(6.60690195887437e+00dB,2.67683688227213e+01°)	(-1.44399666599286e+01dB,1.01490797085579e+02°)
5.99514925847776e+09	(-3.76266230285367e+00dB,1.15151495113684e+02°)	(-1.53672865414676e+01dB,2.85528189495210e+01°)	(6.60466023311626e+00dB,2.67523760430290e+01°)	(-1.44347417895582e+01dB,1.01478713003530e+02°)
5.99652985154959e+09	(-3.76159913990446e+00dB,1.15134962379925e+02°)	(-1.53663370355454e+01dB,2.85454597129857e+01°)	(6.60241839324188e+00dB,2.67363800686377e+01°)	(-1.44295197152986e+01dB,1.01466631137004e+02°)
5.99791076255133e+09	(-3.76053569511857e+00dB,1.15118430879289e+02°)	(-1.53653879641407e+01dB,2.85381000586013e+01°)	(6.60017626387286e+00dB,2.67203837929852e+01°)	(-1.44242986449801e+01dB,1.01454555083163e+02°)
5.99929199155619e+09	(-3.75947219772928e+00dB,1.15101899335288e+02°)	(-1.53644392117828e+01dB,2.85307375792599e+01°)	(6.59793396061605e+00dB,2.67043848088822e+01°)	(-1.44190802250392e+01dB,1.01442482114217e+02°)
6.00067353863740e+09	(-3.75840876203759e+00dB,1.15085366508420e+02°)	(-1.53634906788086e+01dB,2.85233719512681e+01°)	(6.59569158327104e+00dB,2.66883827925449e+01°)	(-1.44138642293089e+01dB,1.01430411064032e+02°)
6.00205540386821e+09	(-3.75734501185671e+00dB,1.15068835445965e+02°)	(-1.53625426220438e+01dB,2.85160057520877e+01°)	(6.59344887514818e+00dB,2.66723803213491e+01°)	(-1.44086495936095e+01dB,1.01418346077188e+02°)
6.00343758732188e+09	(-3.75628132325377e+00dB,1.15052303101812e+02°)	(-1.53615947853043e+01dB,2.85086364070618e+01°)	(6.59120609256809e+00dB,2.66563748205539e+01°)	(-1.44034373767930e+01dB,1.01406282997674e+02°)
6.00482008907169e+09	(-3.75521753268848e+00dB,1.15035770906780e+02°)	(-1.53606472877567e+01dB,2.85012648848642e+01°)	(6.58896311650042e+00dB,2.66403672587439e+01°)	(-1.43982272963513e+01dB,1.01394223585093e+02°)
6.00620290919095e+09	(-3.75415359103067e+00dB,1.15019239050069e+02°)	(-1.53597001486455e+01dB,2.84938918289780e+01°)	(6.58671992783730e+00dB,2.66243582793155e+01°)	(-1.43930188485726e+01dB,1.01382168449573e+02°)
6.00758604775297e+09	(-3.75308967810767e+00dB,1.15002706440975e+02°)	(-1.53587532710271e+01dB,2.84865154731719e+01°)	(6.58447662365865e+00dB,2.66083461159511e+01°)	(-1.43878131722426e+01dB,1.01370115466644e+02°)
6.00896950483109e+09	(-3.75202553233407e+00dB,1.14986174889341e+02°)	(-1.53578068120251e+01dB,2.84791380707649e+01°)	(6.58223304697741e+00dB,2.65923330218811e+01°)	(-1.43826089840551e+01dB,1.01358067626802e+02°)
6.01035328049864e+09	(-3.75096144776196e+00dB,1.14969642057570e+02°)	(-1.53568605745638e+01dB,2.84717575291452e+01°)	(6.57998939500578e+00dB,2.65763169044087e+01°)	(-1.43774072002746e+01dB,1.01346021665921e+02°)
6.01173737482901e+09	(-3.74989731003561e+00dB,1.14953109193277e+02°)	(-1.53559146590108e+01dB,2.84643741759453e+01°)	(6.57774556751289e+00dB,2.65602980910767e+01°)	(-1.43722080389105e+01dB,1.01333978712055e+02°)
6.01312178789556e+09	(-3.74883289034139e+00dB,1.14936577578361e+02°)	(-1.53549691821154e+01dB,2.84569904229676e+01°)	(6.57550144788593e+00dB,2.65442789936003e+01°)	(-1.43670098589179e+01dB,1.01321941502926e+02°)
6.01450651977171e+09	(-3.74776862969592e+00dB,1.14920044310037e+02°)	(-1.53540238897354e+01dB,2.84496022508619e+01°)	(6.57325729040385e+00dB,2.65282555925404e+01°)	(-1.43618150731897e+01dB,1.01309904905523e+02°)
6.01589157053086e+09	(-3.74670395642214e+00dB,1.14903513200026e+02°)	(-1.53530791153142e+01dB,2.84422148087184e+01°)	(6.57101276175991e+00dB,2.65122330369016e+01°)	(-1.43566206267041e+01dB,1.01297875542094e+02°)
6.01727694024646e+09	(-3.74563939303440e+00dB,1.14886980625140e+02°)	(-1.53521345450095e+01dB,2.84348235922219e+01°)	(6.56876817593323e+00dB,2.64962068222763e+01°)	(-1.43514290695327e+01dB,1.01285847402494e+02°)
6.01866262899195e+09	(-3.74457472723528e+00dB,1.14870448211630e+02°)	(-1.53511903172693e+01dB,2.84274302138407e+01°)	(6.56652339461243e+00dB,2.64801785610493e+01°)	(-1.43462396216835e+01dB,1.01273822855194e+02°)
6.02004863684081e+09	(-3.74350995898621e+00dB,1.14853915961013e+02°)	(-1.53502464324379e+01dB,2.84200346751606e+01°)	(6.56427841759026e+00dB,2.64641482547142e+01°)	(-1.43410522803987e+01dB,1.01261801891872e+02°)
6.02143496386651e+09	(-3.74244512081392e+00dB,1.14837383340667e+02°)	(-1.53493028502535e+01dB,2.84126371348850e+01°)	(6.56203328526526e+00dB,2.64481160618863e+01°)	(-1.43358666840050e+01dB,1.01249784263908e+02°)
6.02282161014256e+09	(-3.74138035957591e+00dB,1.14820849790742e+02°)	(-1.53483595139019e+01dB,2.84052356682292e+01°)	(6.55978805458860e+00dB,2.64320800576913e+01°)	(-1.43306843223496e+01dB,1.01237768072034e+02°)
6.02420857574247e+09	(-3.74031518578182e+00dB,1.14804318409745e+02°)	(-1.53474166979320e+01dB,2.83978349419951e+01°)	(6.55754245114823e+00dB,2.64160449088440e+01°)	(-1.43255022900439e+01dB,1.01225759080271e+02°)
6.02559586073979e+09	(-3.73925012137903e+00dB,1.14787785566746e+02°)	(-1.53464740878433e+01dB,2.83904304494099e+01°)	(6.55529678958168e+00dB,2.64000061084812e+01°)	(-1.43203231281478e+01dB,1.01213751271393e+02°)
6.02698346520806e+09	(-3.73818495429683e+00dB,1.14771252892419e+02°)	(-1.53455318223435e+01dB,2.83830238041122e+01°)	(6.55305093131831e+00dB,2.63839652701514e+01°)	(-1.43151460594157e+01dB,1.01201747010766e+02°)
6.02837138922086e+09	(-3.73711963556731e+00dB,1.14754720574550e+02°)	(-1.53445899208745e+01dB,2.83756156497789e+01°)	(6.55080485705329e+00dB,2.63679230374429e+01°)	(-1.43099705850094e+01dB,1.01189746926981e+02°)
6.02975963285176e+09	(-3.73605434448430e+00dB,1.14738187518728e+02°)	(-1.53436482858633e+01dB,2.83682042183717e+01°)	(6.54855866449668e+00dB,2.63518776422269e+01°)	(-1.43047978329572e+01dB,1.01177748872878e+02°)
6.03114819617438e+09	(-3.73498903202928e+00dB,1.14721653911595e+02°)	(-1.53427069366948e+01dB,2.83607901532843e+01°)	(6.54631233440081e+00dB,2.63358297278065e+01°)	(-1.42996273039004e+01dB,1.01165753478446e+02°)
6.03253707926233e+09	(-3.73392348635353e+00dB,1.14705121387741e+02°)	(-1.53417660123306e+01dB,2.83533750692436e+01°)	(6.54406572794124e+00dB,2.63197809088184e+01°)	(-1.42944582235448e+01dB,1.01153763107868e+02°)
6.03392628218926e+09	(-3.73285770748977e+00dB,1.14688589949669e+02°)	(-1.53408255131961e+01dB,2.83459589681490e+01°)	(6.54181884482976e+00dB,2.63037311870740e+01°)	(-1.42892905903146e+01dB,1.01141777753886e+02°)
6.03531580502881e+09	(-3.73179203745473e+00dB,1.14672057053320e+02°)	(-1.53398852220185e+01dB,2.83385391101291e+01°)	(6.53957190247641e+00dB,2.62876778226097e+01°)	(-1.42841258056213e+01dB,1.01129793534887e+02°)
6.03670564785465e+09	(-3.73072629696614e+00dB,1.14655523794857e+02°)	(-1.53389452371684e+01dB,2.83311172664302e+01°)	(6.53732480264803e+00dB,2.62716225865790e+01°)	(-1.42789627389128e+01dB,1.01117812593775e+02°)
6.03809581074048e+09	(-3.72966042093416e+00dB,1.14638991254657e+02°)	(-1.53380056402624e+01dB,2.83236931260805e+01°)	(6.53507746386521e+00dB,2.62555651679245e+01°)	(-1.42738021007262e+01dB,1.01105835362111e+02°)
6.03948629376000e+09	(-3.72859447436737e+00dB,1.14622458354412e+02°)	(-1.53370663503689e+01dB,2.83162670030808e+01°)	(6.53282996719712e+00dB,2.62395058805500e+01°)	(-1.42686431755886e+01dB,1.01093861396068e+02°)
6.04087709698693e+09	(-3.72752855489676e+00dB,1.14605924723251e+02°)	(-1.53361273294077e+01dB,2.83088376143962e+01°)	(6.53058235086125e+00dB,2.62234434413324e+01°)	(-1.42634869483755e+01dB,1.01081889399702e+02°)
6.04226822049500e+09	(-3.72646235324880e+00dB,1.14589392371922e+02°)	(-1.53351887550440e+01dB,2.83014078604996e+01°)	(6.52833443732984e+00dB,2.62073807506537e+01°)	(-1.42583316607814e+01dB,1.01069923026166e+02°)
6.04365966435799e+09	(-3.72539612977689e+00dB,1.14572859477209e+02°)	(-1.53342504695066e+01dB,2.82939754861461e+01°)	(6.52608638451169e+00dB,2.61913155531764e+01°)	(-1.42531785727568e+01dB,1.01057959256991e+02°)
6.04505142864965e+09	(-3.72432998202407e+00dB,1.14556325669050e+02°)	(-1.53333124346079e+01dB,2.82865392081989e+01°)	(6.52383823073198e+00dB,2.61752465656722e+01°)	(-1.42480286665271e+01dB,1.01045996786280e+02°)
6.04644351344379e+09	(-3.72326363335604e+00dB,1.14539792416950e+02°)	(-1.53323747875178e+01dB,2.82791020834355e+01°)	(6.52158983895833e+00dB,2.61591768448275e+01°)	(-1.42428798310683e+01dB,1.01034039063651e+02°)
6.04783591881419e+09	(-3.72219710009638e+00dB,1.14523260080602e+02°)	(-1.53314375500516e+01dB,2.82716633156731e+01°)	(6.51934118751317e+00dB,2.61431055943658e+01°)	(-1.42377329122047e+01dB,1.01022085638786e+02°)
6.04922864483470e+09	(-3.72113054478767e+00dB,1.14506727204579e+02°)	(-1.53305006027077e+01dB,2.82642219332992e+01°)	(6.51709239603564e+00dB,2.61270318425830e+01°)	(-1.42325881818144e+01dB,1.01010134791345e+02°)
6.05062169157915e+09	(-3.72006391858272e+00dB,1.14490193974017e+02°)	(-1.53295639650810e+01dB,2.82567785799169e+01°)	(6.51484344506858e+00dB,2.61109562329887e+01°)	(-1.42274451456376e+01dB,1.00998187170465e+02°)
6.05201505912140e+09	(-3.71899723771523e+00dB,1.14473660749427e+02°)	(-1.53286276588762e+01dB,2.82493324592368e+01°)	(6.51259431304518e+00dB,2.60948779692032e+01°)	(-1.42223046468689e+01dB,1.00986242315933e+02°)
6.05340874753532e+09	(-3.71793045337121e+00dB,1.14457127717274e+02°)	(-1.53276917037229e+01dB,2.82418842151273e+01°)	(6.51034498047345e+00dB,2.60787976950006e+01°)	(-1.42171661911875e+01dB,1.00974300873367e+02°)
6.05480275689481e+09	(-3.71686372793904e+00dB,1.14440593417595e+02°)	(-1.53267559799519e+01dB,2.82344328749672e+01°)	(6.50809556716056e+00dB,2.60627144376678e+01°)	(-1.42120300496625e+01dB,1.00962361131486e+02°)
6.05619708727377e+09	(-3.71579663904859e+00dB,1.14424061143089e+02°)	(-1.53258207665972e+01dB,2.82269816732760e+01°)	(6.50584579421028e+00dB,2.60466314316302e+01°)	(-1.42068946916966e+01dB,1.00950427808898e+02°)
